balanced_acc,precision,recall,f1,roc_auc,pr_auc,model,split,slice_col,slice_val,n
0.8128930817610063,0.8450704225352113,0.8333333333333334,0.8391608391608393,0.8833857442348009,0.9035895352151455,LR,val,train_horizon,16.0,125
0.8128930817610063,0.8450704225352113,0.8333333333333334,0.8391608391608393,0.8833857442348009,0.9035895352151455,LR,val,is_censored,0,125
0.7260718599033817,0.7603550295857988,0.8923611111111112,0.8210862619808307,0.8088956823671498,0.8552560036815204,LR,val,is_censored,1,472
0.7461849507735583,0.7750611246943765,0.8805555555555555,0.82444733420026,0.8209095171120487,0.8576120765352229,LR,val,too_sparse,0,597
0.7461849507735583,0.7750611246943765,0.8805555555555555,0.82444733420026,0.8209095171120487,0.8576120765352229,LR,val,low_resolution,0,597
0.7657550739594083,0.7959770114942529,0.8099415204678363,0.8028985507246378,0.840282077743378,0.840899908017551,LR,test,overall,all,597
1.0,1.0,1.0,1.0,,,LR,test,source_type,lab,60
0.7455360867751355,0.7534722222222222,0.7695035460992907,0.7614035087719299,0.8178556528994576,0.7934742827038267,LR,test,source_type,synthetic,537
0.6985294117647058,0.7692307692307693,0.75,0.7594936708860761,0.7071078431372548,0.7557812379604909,LR,test,train_horizon,8.0,131
0.8098455598455598,0.8271604938271605,0.9054054054054054,0.864516129032258,0.8623827909542195,0.8570982569667704,LR,test,train_horizon,10.0,123
0.7685185185185185,0.7466666666666667,0.8888888888888888,0.8115942028985508,0.8686067019400353,0.8463176270789605,LR,test,train_horizon,12.0,117
0.8339622641509434,0.8813559322033898,0.8,0.8387096774193548,0.9343976777939043,0.9371811941495902,LR,test,train_horizon,14.5,118
0.7145833333333333,0.7636363636363637,0.7,0.7304347826086957,0.8413194444444445,0.8376219675197734,LR,test,train_horizon,16.0,108
0.7145833333333333,0.7636363636363637,0.7,0.7304347826086957,0.8413194444444445,0.8376219675197734,LR,test,is_censored,0,108
0.7765700483091788,0.8020477815699659,0.8333333333333334,0.8173913043478261,0.8408195429472025,0.8433594942947699,LR,test,is_censored,1,489
0.7657550739594083,0.7959770114942529,0.8099415204678363,0.8028985507246378,0.840282077743378,0.840899908017551,LR,test,too_sparse,0,597
0.7657550739594083,0.7959770114942529,0.8099415204678363,0.8028985507246378,0.840282077743378,0.840899908017551,LR,test,low_resolution,0,597
1.0,1.0,1.0,1.0,1.0,1.0,RF,train,overall,all,1782
1.0,1.0,1.0,1.0,,,RF,train,source_type,lab,183
1.0,1.0,1.0,1.0,1.0,1.0,RF,train,source_type,synthetic,1599
1.0,1.0,1.0,1.0,1.0,0.9999999999999999,RF,train,train_horizon,8.0,362
1.0,1.0,1.0,1.0,1.0,0.9999999999999999,RF,train,train_horizon,10.0,370
1.0,1.0,1.0,1.0,1.0,0.9999999999999999,RF,train,train_horizon,12.0,347
1.0,1.0,1.0,1.0,1.0,1.0,RF,train,train_horizon,14.5,390
1.0,1.0,1.0,1.0,1.0,1.0,RF,train,train_horizon,16.0,313
1.0,1.0,1.0,1.0,1.0,1.0,RF,train,is_censored,0,313
1.0,1.0,1.0,1.0,1.0,1.0,RF,train,is_censored,1,1469
1.0,1.0,1.0,1.0,1.0,1.0,RF,train,too_sparse,0,1782
1.0,1.0,1.0,1.0,1.0,1.0,RF,train,low_resolution,0,1782
0.8098804500703235,0.8206388206388207,0.9277777777777778,0.8709256844850065,0.9054324894514769,0.927346687302967,RF,val,overall,all,597
1.0,1.0,1.0,1.0,,,RF,val,source_type,lab,33
0.8062362094994774,0.8048128342245989,0.9204892966360856,0.8587731811697574,0.8966631827507452,0.9091257979635767,RF,val,source_type,synthetic,564
0.6174242424242424,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.742288961038961,0.8389589702883076,RF,val,train_horizon,8.0,125
0.8377799736495388,0.8375,0.9710144927536232,0.8993288590604026,0.9145256916996047,0.9343542810323588,RF,val,train_horizon,10.0,113
0.8718238283455675,0.8809523809523809,0.961038961038961,0.9192546583850931,0.9360530773574253,0.9503895929888934,RF,val,train_horizon,12.0,123
0.8430706521739131,0.8266666666666667,0.96875,0.8920863309352518,0.934952445652174,0.9463154481974156,RF,val,train_horizon,14.5,110
0.8803721174004193,0.881578947368421,0.9305555555555556,0.9054054054054054,0.9394654088050314,0.9450617573948751,RF,val,train_horizon,16.0,125
0.8803721174004193,0.881578947368421,0.9305555555555556,0.9054054054054054,0.9394654088050314,0.9450617573948751,RF,val,is_censored,0,125
0.7896286231884058,0.8066465256797583,0.9270833333333334,0.862681744749596,0.8930687650966184,0.9225907703093532,RF,val,is_censored,1,472
0.8098804500703235,0.8206388206388207,0.9277777777777778,0.8709256844850065,0.9054324894514769,0.927346687302967,RF,val,too_sparse,0,597
0.8098804500703235,0.8206388206388207,0.9277777777777778,0.8709256844850065,0.9054324894514769,0.927346687302967,RF,val,low_resolution,0,597
0.8009115927072583,0.8184357541899442,0.8567251461988304,0.8371428571428572,0.9151072124756335,0.934855190594263,RF,test,overall,all,597
1.0,1.0,1.0,1.0,,,RF,test,source_type,lab,60
